               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.036175,            0.015893,           0.0070098,             0.83521,             0.49591,             0.64727,             0.32421,             0.02584,           0.0076666,            0.010467,             0.00604,             0.00604,             0.00604
                 162,            0.033088,            0.014114,           0.0055034,             0.85051,             0.55966,             0.66241,             0.31053,            0.025692,           0.0076253,            0.010985,           0.0060152,           0.0060152,           0.0060152
                 163,            0.035343,            0.013581,           0.0074678,             0.82979,             0.51456,             0.64534,             0.31817,            0.023699,           0.0076958,            0.010484,           0.0059905,           0.0059905,           0.0059905
                 164,              0.0325,            0.011899,           0.0051491,             0.86377,             0.53278,             0.64535,              0.3297,            0.024182,           0.0078084,            0.010367,           0.0059658,           0.0059658,           0.0059658
                 165,            0.035417,            0.013155,           0.0047301,             0.92768,             0.48693,             0.65434,             0.35609,            0.022808,           0.0080635,            0.010443,            0.005941,            0.005941,            0.005941
                 166,            0.033832,            0.011331,            0.004394,             0.72132,             0.57556,             0.62838,             0.32274,            0.022967,           0.0084056,             0.01055,           0.0059163,           0.0059163,           0.0059163
                 167,            0.037774,            0.013978,            0.011074,             0.85368,             0.50209,             0.61422,             0.31382,            0.024091,           0.0085563,             0.01087,           0.0058915,           0.0058915,           0.0058915
                 168,            0.034744,            0.011788,           0.0062247,             0.85288,             0.50267,             0.60804,             0.31426,            0.024097,           0.0086231,            0.011035,           0.0058668,           0.0058668,           0.0058668
                 169,            0.030225,            0.012368,           0.0064893,             0.87388,             0.50641,             0.62385,             0.32646,            0.023424,           0.0084999,            0.011075,            0.005842,            0.005842,            0.005842
                 170,            0.037844,            0.010092,            0.005123,             0.88513,             0.53686,             0.67422,             0.33166,            0.028439,           0.0082575,           0.0098508,           0.0058173,           0.0058173,           0.0058173
                 171,            0.036629,            0.012406,            0.004891,             0.79929,             0.58923,             0.67469,             0.35596,            0.024664,            0.007747,           0.0095774,           0.0057925,           0.0057925,           0.0057925
                 172,            0.036313,            0.013735,           0.0060676,             0.91365,             0.57945,             0.69745,             0.34691,            0.024307,           0.0077462,           0.0095535,           0.0057678,           0.0057678,           0.0057678
                 173,            0.039803,            0.013113,           0.0042757,             0.84901,             0.56186,             0.69254,             0.35699,            0.024652,           0.0076488,           0.0096037,            0.005743,            0.005743,            0.005743
                 174,            0.032317,            0.013557,           0.0078169,             0.80023,             0.54938,             0.68432,             0.34325,            0.025617,           0.0077388,            0.010065,           0.0057183,           0.0057183,           0.0057183
                 175,            0.037316,            0.012553,           0.0085455,             0.86693,              0.5392,             0.68983,             0.32514,            0.026075,           0.0080185,            0.010673,           0.0056935,           0.0056935,           0.0056935
                 176,            0.030752,            0.010696,           0.0064786,             0.80158,             0.56942,             0.68843,             0.32571,            0.027619,           0.0080744,            0.010867,           0.0056688,           0.0056688,           0.0056688
                 177,            0.029877,            0.012598,           0.0043671,             0.66338,             0.65402,             0.70528,             0.33962,             0.02701,            0.008084,            0.011134,            0.005644,            0.005644,            0.005644
                 178,            0.032866,            0.012975,           0.0092396,             0.70209,             0.61102,             0.71129,             0.33085,            0.025655,           0.0077575,            0.011049,           0.0056193,           0.0056193,           0.0056193
                 179,            0.045077,            0.014133,           0.0087816,             0.92561,             0.56269,             0.72828,             0.37497,            0.027315,           0.0071212,            0.011085,           0.0055945,           0.0055945,           0.0055945
                 180,            0.031162,            0.011886,           0.0045872,             0.92113,             0.56662,             0.71938,             0.35927,            0.023498,           0.0071195,            0.010986,           0.0055698,           0.0055698,           0.0055698
                 181,            0.029562,           0.0090707,           0.0056814,             0.61475,             0.69216,             0.67657,             0.34898,            0.025289,           0.0070681,            0.011111,            0.005545,            0.005545,            0.005545
                 182,            0.032819,            0.011295,           0.0046597,             0.76214,             0.64604,             0.70024,             0.34825,             0.02356,           0.0070896,            0.010997,           0.0055202,           0.0055202,           0.0055202
                 183,            0.027631,            0.010472,           0.0047427,             0.78384,             0.64586,             0.71891,             0.34336,            0.024146,           0.0069934,            0.010961,           0.0054955,           0.0054955,           0.0054955
                 184,            0.031081,            0.010552,           0.0034447,             0.80196,             0.64716,             0.73253,             0.34144,            0.026204,           0.0069885,            0.011039,           0.0054707,           0.0054707,           0.0054707
                 185,            0.035493,            0.011501,           0.0027715,             0.87435,             0.58632,             0.69553,             0.32892,            0.027523,           0.0070165,            0.011152,            0.005446,            0.005446,            0.005446
                 186,            0.032225,            0.013315,           0.0043726,             0.81685,             0.57772,             0.70601,             0.36322,            0.024101,           0.0070112,            0.010877,           0.0054212,           0.0054212,           0.0054212
                 187,            0.036233,            0.010825,           0.0041908,             0.61295,             0.75122,             0.67646,             0.25626,            0.031066,           0.0070865,            0.010739,           0.0053965,           0.0053965,           0.0053965
                 188,            0.034459,            0.011876,           0.0051814,             0.75977,             0.69715,             0.73066,             0.38341,            0.025862,           0.0071175,            0.010369,           0.0053717,           0.0053717,           0.0053717
                 189,            0.033736,             0.01151,           0.0046169,             0.82783,             0.62986,             0.71577,             0.36628,            0.026006,           0.0070846,            0.009952,            0.005347,            0.005347,            0.005347
                 190,            0.028424,            0.010805,           0.0067115,             0.73582,             0.56819,             0.59885,             0.25788,            0.027292,           0.0076503,            0.012548,           0.0053223,           0.0053223,           0.0053223
                 191,            0.024955,            0.010961,           0.0072613,             0.70573,             0.51376,             0.54415,              0.2496,            0.027419,           0.0081239,            0.013317,           0.0052975,           0.0052975,           0.0052975
                 192,            0.025566,            0.010763,           0.0055906,             0.71005,             0.50966,              0.5172,              0.2559,            0.027886,           0.0083448,            0.013357,           0.0052727,           0.0052727,           0.0052727
                 193,            0.028233,            0.011622,            0.004819,             0.65748,             0.51347,               0.562,             0.28112,            0.027765,           0.0083781,            0.012598,            0.005248,            0.005248,            0.005248
                 194,            0.036792,            0.012896,           0.0058101,             0.60115,             0.75191,              0.7014,             0.34385,            0.028156,           0.0075756,            0.010549,           0.0052233,           0.0052233,           0.0052233
                 195,            0.030743,            0.010505,           0.0066825,             0.81433,             0.60774,             0.73509,             0.41232,            0.024978,           0.0073455,           0.0096285,           0.0051985,           0.0051985,           0.0051985
                 196,            0.036124,            0.012219,           0.0060645,               0.875,             0.60479,             0.75051,             0.41315,             0.02761,            0.007279,           0.0093283,           0.0051737,           0.0051737,           0.0051737
                 197,            0.034267,            0.013347,           0.0050976,             0.90231,             0.59639,             0.73461,             0.40009,            0.024852,           0.0075679,           0.0092804,            0.005149,            0.005149,            0.005149
                 198,            0.025086,            0.011229,           0.0041578,             0.95065,              0.6067,             0.73697,             0.42454,            0.023943,           0.0076782,           0.0093929,           0.0051243,           0.0051243,           0.0051243
                 199,            0.030133,            0.012012,           0.0058006,             0.87054,             0.60799,             0.69381,             0.38369,            0.024525,           0.0079747,           0.0096144,           0.0050995,           0.0050995,           0.0050995
                 200,            0.023363,            0.010969,           0.0042686,             0.88156,             0.61354,             0.68337,              0.3841,            0.023724,           0.0081554,           0.0098883,           0.0050747,           0.0050747,           0.0050747
                 201,            0.035081,            0.011826,           0.0056432,             0.76516,             0.59091,             0.65884,               0.372,            0.024636,           0.0081276,             0.01031,             0.00505,             0.00505,             0.00505
                 202,            0.028139,            0.011871,           0.0036778,             0.94194,             0.50795,             0.66293,             0.36017,            0.028068,           0.0079936,            0.010515,           0.0050253,           0.0050253,           0.0050253
                 203,             0.03093,           0.0099732,           0.0088028,              0.8069,             0.51796,             0.64009,              0.3766,            0.024853,           0.0079685,            0.010592,           0.0050005,           0.0050005,           0.0050005
                 204,            0.030534,            0.012949,           0.0063679,             0.93578,              0.4974,             0.66009,             0.34447,            0.028173,           0.0079705,            0.010859,           0.0049758,           0.0049758,           0.0049758
                 205,            0.032059,            0.011404,           0.0079837,             0.81299,             0.58125,             0.68241,             0.38067,            0.026915,           0.0081428,            0.011003,            0.004951,            0.004951,            0.004951
                 206,            0.032241,            0.012066,           0.0049671,             0.83843,             0.58436,             0.67352,             0.38483,            0.024339,           0.0082269,            0.010974,           0.0049263,           0.0049263,           0.0049263
                 207,            0.027659,            0.011745,           0.0050713,             0.84019,             0.55941,             0.67293,             0.36389,            0.024667,           0.0083393,            0.010865,           0.0049015,           0.0049015,           0.0049015
                 208,            0.028476,            0.011024,           0.0059926,             0.91702,             0.55706,             0.68223,             0.37528,            0.024421,            0.008568,            0.011108,           0.0048768,           0.0048768,           0.0048768
                 209,            0.030494,            0.011837,           0.0044642,             0.91954,             0.56146,             0.67726,             0.37706,             0.02476,           0.0085455,            0.011368,            0.004852,            0.004852,            0.004852
                 210,            0.026615,            0.012587,           0.0059851,             0.68134,             0.64091,              0.6542,             0.35005,            0.026486,           0.0085972,            0.012394,           0.0048272,           0.0048272,           0.0048272
                 211,            0.038856,           0.0099976,           0.0062853,             0.78061,             0.61591,             0.64807,             0.36704,            0.022805,           0.0085548,            0.012839,           0.0048025,           0.0048025,           0.0048025
                 212,            0.026582,            0.011165,           0.0061835,             0.86124,             0.61296,             0.65432,              0.3679,            0.024329,           0.0086413,            0.013209,           0.0047778,           0.0047778,           0.0047778
                 213,            0.030037,             0.01229,           0.0044096,              0.8684,             0.61591,             0.66132,             0.39955,             0.02426,           0.0084239,            0.013115,            0.004753,            0.004753,            0.004753
                 214,             0.02874,            0.010757,           0.0034439,             0.82049,             0.59525,             0.66617,             0.39203,            0.024336,            0.008427,            0.013144,           0.0047283,           0.0047283,           0.0047283
                 215,            0.037717,            0.010233,            0.007563,             0.84988,             0.57781,             0.65219,             0.37778,            0.024434,           0.0083367,            0.013293,           0.0047035,           0.0047035,           0.0047035
                 216,            0.033159,            0.012896,           0.0045166,             0.85063,             0.58916,             0.64819,             0.39242,            0.024117,           0.0083008,            0.013253,           0.0046788,           0.0046788,           0.0046788
                 217,             0.02935,             0.01094,           0.0052592,             0.78843,             0.64072,              0.6729,             0.39897,            0.023759,           0.0082773,             0.01311,            0.004654,            0.004654,            0.004654
                 218,            0.027974,            0.010397,           0.0048903,             0.88747,             0.61591,             0.69638,             0.38286,             0.02317,            0.008199,            0.012825,           0.0046293,           0.0046293,           0.0046293
                 219,            0.028005,            0.010653,           0.0036144,             0.91107,             0.61591,             0.71928,             0.38275,            0.024342,           0.0081629,            0.012659,           0.0046045,           0.0046045,           0.0046045
                 220,            0.036934,            0.012041,            0.012705,             0.83018,             0.61561,             0.72089,             0.37097,            0.022138,            0.008001,            0.012693,           0.0045798,           0.0045798,           0.0045798
                 221,            0.029639,            0.011636,           0.0061461,             0.86217,             0.63798,             0.73483,             0.37733,            0.024001,           0.0080343,            0.012198,            0.004555,            0.004555,            0.004555
                 222,            0.029075,            0.012339,           0.0036434,             0.83519,             0.66195,             0.75095,              0.3965,            0.022274,           0.0080089,            0.011684,           0.0045303,           0.0045303,           0.0045303
                 223,            0.024734,            0.011395,           0.0039575,             0.89015,             0.58463,             0.74995,             0.38518,              0.0234,           0.0080315,            0.010817,           0.0045055,           0.0045055,           0.0045055
                 224,            0.026497,             0.01132,           0.0031752,             0.90884,             0.55957,             0.76117,             0.38923,            0.024006,           0.0081189,            0.010267,           0.0044808,           0.0044808,           0.0044808
                 225,            0.027877,            0.011029,           0.0038116,             0.86647,             0.60953,             0.75287,             0.38998,            0.024648,           0.0082092,           0.0096451,            0.004456,            0.004456,            0.004456
                 226,            0.029283,            0.011518,           0.0040601,             0.87894,             0.58466,             0.75337,             0.38146,            0.023875,           0.0080791,             0.01045,           0.0044313,           0.0044313,           0.0044313
                 227,            0.029718,           0.0095437,            0.003497,             0.77592,             0.61722,             0.74752,              0.3513,             0.02766,           0.0081502,            0.010638,           0.0044065,           0.0044065,           0.0044065
                 228,            0.029995,            0.011744,           0.0057474,             0.75941,             0.62871,             0.73702,             0.35968,            0.025699,           0.0079781,              0.0109,           0.0043818,           0.0043818,           0.0043818
                 229,            0.032302,            0.011692,            0.005876,             0.70582,             0.64197,             0.72703,             0.34466,            0.026116,           0.0078792,            0.011136,            0.004357,            0.004357,            0.004357
                 230,            0.030793,            0.012022,           0.0053117,             0.61701,             0.76534,               0.714,             0.35859,            0.026279,           0.0077421,            0.011136,           0.0043323,           0.0043323,           0.0043323
                 231,            0.029487,            0.011166,           0.0045927,             0.81685,             0.55052,             0.67659,             0.36426,            0.026593,           0.0076358,            0.011549,           0.0043075,           0.0043075,           0.0043075
                 232,            0.029809,            0.010506,           0.0035306,             0.76768,             0.54412,             0.67701,             0.37214,            0.026889,           0.0075783,            0.012145,           0.0042828,           0.0042828,           0.0042828
                 233,            0.023184,            0.010095,            0.002952,             0.75046,             0.52723,             0.66872,             0.35877,            0.026922,           0.0075127,            0.012727,            0.004258,            0.004258,            0.004258
                 234,            0.029491,            0.012308,           0.0030822,              0.6415,              0.6622,             0.70207,             0.37634,            0.026644,           0.0073422,             0.01327,           0.0042333,           0.0042333,           0.0042333
                 235,            0.032351,            0.010448,           0.0028295,             0.67734,             0.68108,             0.71104,              0.3718,            0.025833,           0.0072308,             0.01379,           0.0042085,           0.0042085,           0.0042085
                 236,            0.026937,            0.010646,           0.0041139,             0.80546,             0.65299,             0.72587,             0.37255,            0.028861,           0.0072259,            0.013914,           0.0041837,           0.0041837,           0.0041837
                 237,            0.027111,            0.010608,           0.0026711,             0.74812,             0.67305,             0.71769,             0.37694,            0.026486,           0.0072069,            0.014104,            0.004159,            0.004159,            0.004159
                 238,             0.02788,            0.010292,             0.00614,             0.75117,             0.64405,             0.72846,             0.39308,            0.027356,           0.0072731,            0.014294,           0.0041342,           0.0041342,           0.0041342
                 239,            0.027414,           0.0099885,           0.0049026,             0.70511,             0.72844,              0.7354,              0.3904,            0.024836,           0.0074876,            0.014482,           0.0041095,           0.0041095,           0.0041095
                 240,            0.033166,            0.010809,           0.0043682,             0.69198,             0.71534,             0.73781,             0.40281,            0.024909,           0.0075987,            0.014331,           0.0040847,           0.0040847,           0.0040847
                 241,            0.029933,            0.011121,           0.0069358,             0.82743,             0.68382,             0.75265,             0.41152,            0.025035,           0.0076159,            0.014598,             0.00406,             0.00406,             0.00406
                 242,            0.026955,            0.010717,           0.0065427,             0.66622,             0.80528,             0.74685,             0.39756,            0.026553,           0.0076418,            0.014122,           0.0040352,           0.0040352,           0.0040352
                 243,            0.027336,           0.0091965,           0.0044609,             0.73632,             0.72159,             0.75187,             0.40312,            0.024629,           0.0076635,            0.013943,           0.0040105,           0.0040105,           0.0040105
                 244,            0.034744,             0.01199,           0.0050329,             0.79312,              0.7159,             0.75967,             0.40406,            0.025027,           0.0076008,            0.013538,           0.0039857,           0.0039857,           0.0039857
                 245,            0.029076,            0.010445,           0.0046433,             0.75184,             0.74886,             0.76465,             0.42667,            0.023558,           0.0076123,            0.013221,            0.003961,            0.003961,            0.003961
                 246,            0.029045,            0.010844,           0.0042896,             0.77751,             0.74351,             0.76457,             0.41597,            0.024959,           0.0075884,            0.013225,           0.0039362,           0.0039362,           0.0039362
                 247,            0.025861,            0.010605,           0.0031257,              0.7873,             0.73186,             0.77575,             0.41596,            0.023392,           0.0075716,            0.012892,           0.0039115,           0.0039115,           0.0039115
                 248,            0.022833,           0.0095799,           0.0023426,             0.85447,             0.70702,              0.7849,              0.4339,            0.024145,           0.0075948,            0.012487,           0.0038867,           0.0038867,           0.0038867
                 249,             0.03585,            0.012142,           0.0045079,              0.8246,             0.70941,              0.7726,              0.4261,             0.02394,           0.0077101,            0.012325,            0.003862,            0.003862,            0.003862
                 250,            0.026441,            0.010979,           0.0041824,             0.81682,             0.65241,             0.76216,             0.42327,            0.024184,           0.0078373,            0.011755,           0.0038372,           0.0038372,           0.0038372
                 251,            0.031316,            0.010151,           0.0048931,             0.75634,             0.76735,             0.78253,             0.40302,            0.025792,           0.0077743,            0.011047,           0.0038125,           0.0038125,           0.0038125
                 252,            0.028737,             0.01063,           0.0037563,             0.88477,             0.60847,             0.75775,             0.41791,            0.023638,            0.007828,            0.010678,           0.0037878,           0.0037878,           0.0037878
                 253,            0.025629,            0.011214,           0.0037752,             0.87689,             0.62594,             0.76795,             0.42049,            0.025147,           0.0077852,            0.011311,            0.003763,            0.003763,            0.003763
                 254,            0.030396,            0.010885,           0.0052645,             0.75696,             0.68345,              0.7232,             0.42448,            0.024108,           0.0078221,            0.011358,           0.0037383,           0.0037383,           0.0037383
                 255,            0.026413,           0.0099027,           0.0055827,             0.76346,             0.70136,              0.7551,             0.42878,            0.025563,            0.007803,            0.011468,           0.0037135,           0.0037135,           0.0037135
                 256,            0.023292,             0.01186,            0.003986,              0.7669,             0.70232,             0.74478,             0.42563,            0.025542,              0.0078,            0.011707,           0.0036888,           0.0036888,           0.0036888
                 257,            0.027117,             0.01047,           0.0089186,             0.76398,             0.70344,             0.74283,             0.42181,            0.026212,           0.0077716,            0.011764,            0.003664,            0.003664,            0.003664
                 258,            0.026544,            0.010041,           0.0049193,             0.78045,             0.72917,               0.775,             0.43742,            0.024427,           0.0076315,            0.011973,           0.0036393,           0.0036393,           0.0036393
                 259,            0.028784,            0.011035,           0.0052903,             0.70742,             0.73409,             0.75847,             0.41999,            0.023399,           0.0076882,             0.01203,           0.0036145,           0.0036145,           0.0036145
                 260,            0.029143,            0.011106,           0.0044401,             0.74148,             0.70879,             0.75784,             0.41322,            0.025239,           0.0076063,             0.01267,           0.0035898,           0.0035898,           0.0035898
                 261,            0.025108,             0.01006,              0.0028,              0.7417,             0.69982,             0.75331,             0.43397,            0.023041,           0.0076213,            0.012831,            0.003565,            0.003565,            0.003565
                 262,            0.026956,           0.0096566,            0.002568,              0.7694,             0.74559,             0.75583,             0.42251,             0.02424,           0.0075971,            0.013005,           0.0035403,           0.0035403,           0.0035403
                 263,            0.026397,            0.010603,           0.0046364,             0.76915,             0.74592,             0.75389,             0.43713,            0.023653,           0.0076006,            0.012983,           0.0035155,           0.0035155,           0.0035155
                 264,            0.023919,            0.010227,           0.0051129,             0.84807,             0.67995,             0.75746,             0.43077,            0.023405,           0.0076131,            0.013185,           0.0034908,           0.0034908,           0.0034908
                 265,            0.026305,           0.0083233,           0.0049941,             0.78661,             0.68636,             0.75326,             0.42462,            0.022856,           0.0077007,            0.013239,            0.003466,            0.003466,            0.003466
                 266,            0.028349,            0.010147,           0.0032058,             0.83094,             0.66364,             0.74574,             0.40705,             0.02321,           0.0075533,            0.013471,           0.0034413,           0.0034413,           0.0034413
                 267,            0.027842,            0.011459,           0.0033031,             0.85951,             0.65181,             0.74332,             0.43066,            0.021323,           0.0076258,            0.013632,           0.0034165,           0.0034165,           0.0034165
                 268,            0.028901,            0.010144,           0.0048877,              0.7526,             0.73379,             0.74916,             0.40808,            0.022564,           0.0075538,            0.013987,           0.0033918,           0.0033918,           0.0033918
                 269,            0.026571,           0.0095368,           0.0020648,             0.72404,             0.71707,             0.75288,             0.42337,            0.021943,            0.007548,            0.014365,            0.003367,            0.003367,            0.003367
                 270,             0.02962,            0.010139,           0.0033384,             0.89809,             0.62674,             0.74769,             0.39358,            0.023605,           0.0074915,            0.014733,           0.0033423,           0.0033423,           0.0033423
                 271,              0.0223,            0.009636,           0.0035815,             0.81172,             0.67985,             0.74854,             0.41315,            0.023768,           0.0075116,             0.01478,           0.0033175,           0.0033175,           0.0033175
                 272,            0.025209,           0.0097038,           0.0026091,             0.69214,              0.7111,             0.74653,             0.40249,            0.023986,           0.0075419,            0.014773,           0.0032928,           0.0032928,           0.0032928
                 273,            0.027888,            0.010943,           0.0040509,             0.70555,             0.68864,             0.73969,             0.38416,            0.023385,           0.0075623,            0.014905,            0.003268,            0.003268,            0.003268
                 274,            0.021728,           0.0091154,           0.0027539,              0.7208,             0.68151,             0.72622,             0.39775,            0.022537,           0.0075182,            0.015296,           0.0032433,           0.0032433,           0.0032433
                 275,            0.025133,            0.010589,           0.0032899,             0.73013,             0.68854,             0.73858,             0.39143,            0.024612,           0.0074522,            0.014976,           0.0032185,           0.0032185,           0.0032185
                 276,            0.028075,            0.011381,           0.0029432,             0.86429,             0.64986,              0.7477,              0.4191,            0.022666,           0.0074183,             0.01519,           0.0031938,           0.0031938,           0.0031938
                 277,            0.021874,           0.0091719,           0.0021092,             0.85822,             0.66276,             0.75042,             0.41033,            0.023369,           0.0073969,            0.015218,            0.003169,            0.003169,            0.003169
                 278,             0.02154,            0.010166,           0.0020273,             0.88556,             0.67143,             0.74666,             0.40615,            0.022584,           0.0074301,            0.015521,           0.0031443,           0.0031443,           0.0031443
                 279,            0.022617,            0.011074,           0.0038484,              0.8953,             0.66666,             0.74204,             0.38605,             0.02329,           0.0074579,            0.015262,           0.0031195,           0.0031195,           0.0031195
                 280,            0.020443,           0.0089805,           0.0023527,             0.89431,             0.67189,             0.74213,              0.3949,            0.024083,           0.0075623,            0.014899,           0.0030948,           0.0030948,           0.0030948
                 281,            0.023125,           0.0094223,           0.0020756,             0.87468,             0.68381,             0.73517,             0.39658,            0.024066,           0.0076867,            0.014855,             0.00307,             0.00307,             0.00307
                 282,            0.024331,           0.0097886,           0.0042146,             0.81603,             0.68143,             0.71759,             0.37157,            0.025065,           0.0077177,             0.01474,           0.0030452,           0.0030452,           0.0030452
                 283,            0.023941,           0.0099229,           0.0030092,              0.8785,             0.67725,             0.73736,              0.3722,            0.025021,            0.007757,             0.01462,           0.0030205,           0.0030205,           0.0030205
                 284,            0.026795,            0.010909,           0.0068185,             0.80788,             0.63864,             0.70222,             0.38436,            0.022886,           0.0079663,            0.015025,           0.0029957,           0.0029957,           0.0029957
                 285,            0.027086,           0.0085684,           0.0023981,             0.79094,             0.63864,             0.70031,             0.38546,            0.023391,           0.0081187,            0.015048,            0.002971,            0.002971,            0.002971
                 286,            0.024401,           0.0093022,            0.003883,             0.72181,             0.66298,             0.70464,             0.38975,            0.023172,           0.0081194,            0.015121,           0.0029462,           0.0029462,           0.0029462
                 287,            0.021766,            0.010614,           0.0037859,             0.75243,             0.67136,             0.70627,              0.3979,            0.022929,           0.0081012,            0.015158,           0.0029215,           0.0029215,           0.0029215
                 288,            0.023266,            0.011571,            0.003718,             0.74569,             0.65386,             0.70624,             0.39186,            0.023438,           0.0081496,            0.014966,           0.0028967,           0.0028967,           0.0028967
                 289,            0.023052,           0.0084156,           0.0029286,             0.74062,             0.65226,             0.70004,             0.38983,            0.023604,           0.0081884,            0.014894,            0.002872,            0.002872,            0.002872
                 290,            0.029455,            0.011603,           0.0039134,             0.89123,             0.57393,             0.70434,             0.39652,             0.02241,           0.0081873,            0.014304,           0.0028472,           0.0028472,           0.0028472
                 291,            0.019858,           0.0088087,           0.0025014,             0.89884,             0.55065,              0.6899,             0.40594,            0.026191,           0.0080739,            0.014195,           0.0028225,           0.0028225,           0.0028225
                 292,            0.023975,           0.0088206,           0.0028918,             0.78795,             0.60739,             0.70769,             0.40873,            0.023207,            0.008077,            0.014284,           0.0027977,           0.0027977,           0.0027977
                 293,            0.023699,           0.0092515,           0.0031652,             0.88361,             0.58382,             0.70627,             0.39178,            0.022718,           0.0082319,            0.013939,            0.002773,            0.002773,            0.002773
                 294,            0.019717,           0.0090702,           0.0021805,             0.91989,             0.59926,              0.7219,             0.38655,            0.023674,           0.0081427,            0.013724,           0.0027482,           0.0027482,           0.0027482
                 295,            0.025825,            0.010827,           0.0029203,             0.89818,             0.58296,             0.71358,             0.38044,            0.025054,           0.0080437,            0.013357,           0.0027235,           0.0027235,           0.0027235
                 296,             0.03008,           0.0098638,           0.0032837,             0.90013,              0.5814,             0.70908,             0.39115,             0.02392,           0.0080092,            0.013218,           0.0026987,           0.0026987,           0.0026987
                 297,            0.024063,            0.009699,           0.0040574,             0.89604,             0.58466,             0.70863,             0.38426,            0.023361,           0.0080572,            0.012941,            0.002674,            0.002674,            0.002674
                 298,            0.025057,           0.0088334,           0.0026207,             0.68827,             0.70214,             0.71713,             0.38525,            0.024985,           0.0079761,            0.012645,           0.0026492,           0.0026492,           0.0026492
                 299,             0.02624,           0.0097585,           0.0062623,             0.84774,             0.65623,             0.73147,             0.42349,            0.021753,           0.0079222,            0.012102,           0.0026245,           0.0026245,           0.0026245
                 300,            0.023381,           0.0099568,           0.0033899,             0.84151,              0.6551,             0.74178,             0.43129,            0.022914,           0.0079208,            0.011701,           0.0025997,           0.0025997,           0.0025997
                 301,            0.022344,            0.010969,           0.0031611,             0.85983,             0.65589,             0.74139,              0.4127,            0.023287,           0.0080706,             0.01105,            0.002575,            0.002575,            0.002575
                 302,            0.027882,           0.0098082,           0.0020168,             0.87308,             0.67148,             0.74783,             0.41834,            0.022771,           0.0080249,            0.010814,           0.0025503,           0.0025503,           0.0025503
                 303,            0.022043,            0.010584,           0.0055609,             0.91639,             0.63896,             0.74699,             0.42216,            0.022585,           0.0080966,            0.010635,           0.0025255,           0.0025255,           0.0025255
                 304,            0.020554,            0.010356,           0.0024457,              0.9045,             0.68103,             0.75294,             0.43221,            0.022025,           0.0080473,            0.010624,           0.0025008,           0.0025008,           0.0025008
                 305,            0.022238,            0.011197,           0.0023751,             0.91962,             0.65361,             0.72668,             0.42751,            0.021944,           0.0080057,            0.010802,            0.002476,            0.002476,            0.002476
                 306,            0.020524,            0.011413,           0.0031833,             0.93873,             0.65366,             0.74706,             0.43576,            0.022586,           0.0079252,            0.010959,           0.0024513,           0.0024513,           0.0024513
                 307,            0.022667,            0.011166,           0.0042417,             0.93736,             0.63861,             0.74453,              0.4256,            0.021988,            0.007899,            0.011219,           0.0024265,           0.0024265,           0.0024265
                 308,            0.022535,           0.0099643,            0.002625,             0.93102,             0.63511,             0.75596,             0.41385,            0.023773,           0.0078373,            0.011176,           0.0024018,           0.0024018,           0.0024018
                 309,            0.024117,            0.011203,           0.0035235,             0.83316,             0.67506,              0.7645,              0.4245,            0.022737,           0.0077161,             0.01138,            0.002377,            0.002377,            0.002377
                 310,            0.022667,             0.01017,           0.0018386,             0.80055,             0.68808,             0.77752,             0.43418,            0.022525,           0.0076256,             0.01119,           0.0023523,           0.0023523,           0.0023523
                 311,             0.02208,           0.0090078,           0.0023067,             0.90588,             0.61591,             0.77613,             0.42203,            0.023251,           0.0075667,            0.011213,           0.0023275,           0.0023275,           0.0023275
                 312,            0.024926,           0.0087011,           0.0024518,             0.79644,             0.71779,             0.78385,             0.42089,            0.024002,           0.0075117,            0.011092,           0.0023028,           0.0023028,           0.0023028
                 313,            0.016603,           0.0079929,           0.0018008,             0.79356,             0.71843,             0.78581,             0.42567,            0.024717,           0.0074798,            0.010912,            0.002278,            0.002278,            0.002278
                 314,            0.025376,            0.010098,           0.0065304,              0.6876,             0.75293,             0.79285,             0.43278,             0.02262,           0.0074294,            0.010272,           0.0022533,           0.0022533,           0.0022533
                 315,            0.023954,            0.010295,           0.0019862,             0.65145,             0.76069,             0.77774,             0.42251,            0.024299,           0.0074515,             0.01018,           0.0022285,           0.0022285,           0.0022285
                 316,            0.025755,            0.011439,            0.005616,             0.66759,             0.77163,             0.77394,             0.42648,            0.023565,           0.0075512,            0.010016,           0.0022038,           0.0022038,           0.0022038
                 317,            0.019502,           0.0097692,           0.0015208,             0.72144,             0.70975,             0.76847,             0.41149,            0.023709,           0.0076652,           0.0097117,            0.002179,            0.002179,            0.002179
                 318,            0.026186,            0.010778,           0.0025266,             0.81631,             0.65476,             0.76875,             0.40904,            0.022671,           0.0077441,           0.0097135,           0.0021543,           0.0021543,           0.0021543
                 319,             0.02152,           0.0090047,           0.0029681,             0.65749,             0.81932,              0.7734,             0.41681,             0.02253,           0.0079192,           0.0096983,           0.0021295,           0.0021295,           0.0021295
                 320,            0.024181,            0.009951,           0.0045779,             0.66461,             0.81553,             0.77512,             0.41917,             0.02315,           0.0081139,           0.0096946,           0.0021048,           0.0021048,           0.0021048
