               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.028211,            0.011227,          0.00065384,             0.86626,             0.97436,             0.97274,             0.53386,            0.031848,           0.0092024,           0.0012332,           0.0060895,           0.0060895,           0.0060895
                 160,             0.02883,            0.011983,          0.00074868,             0.86795,             0.97436,             0.97287,             0.58818,            0.028833,           0.0093124,           0.0012931,           0.0060647,           0.0060647,           0.0060647
                 161,            0.028713,            0.012055,          0.00073161,             0.78677,             0.89294,             0.89762,             0.40773,            0.032417,           0.0092505,           0.0014885,             0.00604,             0.00604,             0.00604
                 162,            0.025579,           0.0097959,           0.0006674,             0.71415,             0.89316,             0.80192,              0.4111,             0.03175,           0.0092122,           0.0015409,           0.0060152,           0.0060152,           0.0060152
                 163,            0.028472,            0.011602,          0.00070198,             0.89878,             0.89253,             0.93424,             0.47472,            0.032671,           0.0095673,           0.0015637,           0.0059905,           0.0059905,           0.0059905
                 164,            0.026331,            0.011597,           0.0008746,             0.89164,             0.96135,              0.9474,             0.55425,            0.030106,            0.010004,           0.0019367,           0.0059658,           0.0059658,           0.0059658
                 165,            0.024595,             0.01041,          0.00090659,             0.87564,             0.96154,             0.93572,             0.51515,            0.031106,           0.0095222,           0.0023258,            0.005941,            0.005941,            0.005941
                 166,            0.028067,           0.0095488,          0.00063007,             0.82435,             0.97436,             0.94745,             0.53708,            0.033401,            0.009566,           0.0024671,           0.0059163,           0.0059163,           0.0059163
                 167,            0.027477,            0.010279,          0.00071905,             0.89399,             0.96131,             0.95777,             0.47349,            0.037927,            0.009967,           0.0033419,           0.0058915,           0.0058915,           0.0058915
                 168,            0.036348,            0.010658,            0.000882,             0.94973,             0.89286,             0.95841,             0.54363,            0.031414,           0.0097265,           0.0034527,           0.0058668,           0.0058668,           0.0058668
                 169,            0.029265,            0.012335,          0.00088328,             0.95677,               0.893,              0.9515,             0.51091,            0.030519,           0.0096048,           0.0035069,            0.005842,            0.005842,            0.005842
                 170,            0.028655,            0.012408,          0.00094077,             0.88615,             0.83694,             0.90714,             0.47772,            0.032319,           0.0091638,           0.0031772,           0.0058173,           0.0058173,           0.0058173
                 171,            0.027737,             0.01223,          0.00096571,             0.94872,             0.89361,             0.95342,             0.58996,            0.028563,           0.0090929,           0.0027286,           0.0057925,           0.0057925,           0.0057925
                 172,            0.027214,           0.0095593,          0.00099488,             0.94695,             0.87651,              0.9468,             0.54592,            0.030286,           0.0090965,           0.0032032,           0.0057678,           0.0057678,           0.0057678
                 173,            0.028361,            0.012604,          0.00095023,             0.93283,             0.89284,             0.94552,             0.59953,            0.028212,           0.0091398,           0.0033639,            0.005743,            0.005743,            0.005743
                 174,            0.024782,            0.010821,          0.00085568,             0.93517,              0.8745,             0.93512,             0.58431,            0.030005,           0.0091922,           0.0034714,           0.0057183,           0.0057183,           0.0057183
                 175,             0.02471,           0.0094586,          0.00068917,             0.94558,             0.88033,              0.9348,             0.58045,            0.030627,           0.0094099,            0.003705,           0.0056935,           0.0056935,           0.0056935
                 176,            0.025499,             0.01196,          0.00079714,             0.93434,             0.88034,             0.94047,             0.56417,             0.03106,           0.0092521,           0.0036426,           0.0056688,           0.0056688,           0.0056688
                 177,            0.028814,            0.010505,          0.00078604,             0.92752,             0.88006,             0.94543,             0.57456,            0.031191,           0.0092362,            0.003372,            0.005644,            0.005644,            0.005644
                 178,             0.02612,            0.010619,           0.0011325,             0.94877,             0.89271,             0.95032,             0.57823,            0.029118,           0.0091099,           0.0030082,           0.0056193,           0.0056193,           0.0056193
                 179,            0.026853,            0.011315,          0.00074597,             0.94316,             0.91862,             0.94745,             0.53581,            0.033127,           0.0091666,           0.0029792,           0.0055945,           0.0055945,           0.0055945
                 180,            0.028172,            0.010704,          0.00095777,             0.94046,             0.91065,             0.95046,             0.55169,            0.029529,           0.0092134,           0.0030015,           0.0055698,           0.0055698,           0.0055698
                 181,            0.025732,            0.010966,          0.00079076,              0.9407,             0.92077,             0.95574,             0.57496,            0.028836,            0.009446,            0.002815,            0.005545,            0.005545,            0.005545
                 182,            0.025238,            0.011058,          0.00070799,             0.94568,             0.91872,             0.96813,             0.60423,            0.026493,           0.0092313,           0.0026312,           0.0055202,           0.0055202,           0.0055202
                 183,            0.022828,              0.0106,          0.00074974,             0.93207,             0.98514,             0.98001,             0.63977,            0.026182,           0.0089906,           0.0019837,           0.0054955,           0.0054955,           0.0054955
                 184,             0.02288,            0.010289,          0.00069816,             0.94189,             0.99976,             0.98261,             0.63356,            0.025227,           0.0085533,           0.0016867,           0.0054707,           0.0054707,           0.0054707
                 185,             0.02288,            0.010312,          0.00064319,             0.96393,             0.99688,             0.98426,             0.64227,             0.02581,           0.0083537,           0.0016783,            0.005446,            0.005446,            0.005446
                 186,            0.024018,            0.011306,          0.00071853,             0.95228,             0.98602,             0.97725,             0.53498,            0.028799,           0.0084313,           0.0018282,           0.0054212,           0.0054212,           0.0054212
                 187,            0.023078,           0.0092803,          0.00054284,               0.891,             0.97906,             0.97216,             0.61748,            0.027021,           0.0084615,           0.0017658,           0.0053965,           0.0053965,           0.0053965
                 188,            0.025391,            0.010502,          0.00066181,             0.97298,             0.89701,             0.97464,             0.55342,            0.028686,           0.0086117,           0.0018977,           0.0053717,           0.0053717,           0.0053717
                 189,            0.025691,           0.0096996,          0.00075745,              0.9732,             0.89714,             0.96722,             0.62548,            0.026681,           0.0087366,           0.0016642,            0.005347,            0.005347,            0.005347
                 190,            0.024417,           0.0098318,          0.00061224,              0.8727,              0.9027,             0.91444,             0.48332,            0.030133,           0.0093605,           0.0014785,           0.0053223,           0.0053223,           0.0053223
                 191,            0.025637,             0.01045,          0.00054182,             0.71284,              0.9885,             0.82962,             0.44453,            0.031152,           0.0096499,           0.0015341,           0.0052975,           0.0052975,           0.0052975
                 192,            0.024071,            0.010656,          0.00053522,             0.72091,                   1,              0.8861,             0.50849,            0.031113,           0.0098508,           0.0015031,           0.0052727,           0.0052727,           0.0052727
                 193,            0.026344,           0.0097513,          0.00058121,             0.80995,             0.91591,             0.91886,             0.56492,              0.0296,           0.0098114,           0.0017775,            0.005248,            0.005248,            0.005248
                 194,            0.020626,           0.0097084,          0.00054899,              0.8674,             0.90598,             0.93398,             0.57057,            0.030039,           0.0095595,           0.0022069,           0.0052233,           0.0052233,           0.0052233
                 195,            0.024303,           0.0097929,          0.00048715,             0.84017,              0.9741,             0.93333,             0.58721,            0.028724,           0.0095716,            0.002734,           0.0051985,           0.0051985,           0.0051985
                 196,            0.023751,           0.0097957,           0.0006128,             0.84898,              0.9868,             0.94045,             0.59634,            0.027287,           0.0091788,           0.0032575,           0.0051737,           0.0051737,           0.0051737
                 197,            0.021862,             0.00978,            0.000536,              0.8138,             0.98718,               0.931,             0.57283,            0.028712,           0.0088981,            0.003334,            0.005149,            0.005149,            0.005149
                 198,            0.024057,            0.011087,          0.00056432,             0.86933,             0.91858,             0.93344,             0.56596,            0.027442,           0.0087109,           0.0030005,           0.0051243,           0.0051243,           0.0051243
                 199,             0.02527,            0.010816,          0.00059883,              0.8692,             0.89316,             0.92772,             0.48744,            0.031405,           0.0087454,           0.0027899,           0.0050995,           0.0050995,           0.0050995
                 200,            0.028606,            0.010994,          0.00058772,             0.84637,             0.89318,             0.93369,             0.58953,            0.027914,           0.0088678,           0.0029229,           0.0050747,           0.0050747,           0.0050747
                 201,            0.023442,           0.0098458,          0.00057976,             0.79646,             0.96966,             0.93369,              0.6038,            0.028546,           0.0088717,           0.0033155,             0.00505,             0.00505,             0.00505
                 202,            0.023198,            0.010153,          0.00062763,             0.85989,             0.89315,             0.92936,             0.58178,            0.028948,           0.0090118,           0.0034093,           0.0050253,           0.0050253,           0.0050253
                 203,            0.023319,            0.010679,          0.00056477,             0.89891,             0.86737,             0.92951,             0.56799,            0.028939,           0.0089485,           0.0031587,           0.0050005,           0.0050005,           0.0050005
                 204,            0.025278,            0.010593,          0.00063993,             0.86488,              0.9188,             0.94658,             0.60892,            0.027484,           0.0089795,           0.0030694,           0.0049758,           0.0049758,           0.0049758
                 205,            0.022941,            0.010373,           0.0006185,             0.94371,             0.85325,             0.94874,             0.63557,            0.026442,           0.0089146,           0.0029039,            0.004951,            0.004951,            0.004951
                 206,            0.024245,            0.010223,          0.00072817,             0.87136,             0.90584,             0.94511,             0.59403,              0.0276,           0.0090284,            0.002924,           0.0049263,           0.0049263,           0.0049263
                 207,            0.022602,           0.0094553,           0.0006186,             0.94077,             0.82598,             0.93373,             0.59114,            0.026957,           0.0092289,           0.0031129,           0.0049015,           0.0049015,           0.0049015
                 208,             0.02037,           0.0096298,          0.00056023,             0.94148,             0.83095,             0.94046,             0.57387,            0.028706,           0.0091577,            0.003111,           0.0048768,           0.0048768,           0.0048768
                 209,            0.022325,           0.0095961,          0.00053002,             0.95792,             0.86297,             0.94027,             0.58919,            0.026976,            0.008948,            0.003143,            0.004852,            0.004852,            0.004852
                 210,            0.024689,            0.010316,          0.00078723,             0.96814,              0.8255,             0.94351,             0.60765,            0.026744,           0.0087352,           0.0033175,           0.0048272,           0.0048272,           0.0048272
                 211,            0.022575,            0.011473,          0.00070276,             0.94376,             0.85465,             0.94671,             0.63782,            0.026262,           0.0085357,           0.0034279,           0.0048025,           0.0048025,           0.0048025
                 212,            0.022675,            0.010985,          0.00061223,             0.97126,             0.86838,             0.95207,             0.63333,            0.025689,           0.0082679,           0.0032717,           0.0047778,           0.0047778,           0.0047778
                 213,            0.023361,            0.011017,          0.00065177,             0.90375,             0.88241,             0.94885,             0.61498,            0.027039,           0.0084406,           0.0034702,            0.004753,            0.004753,            0.004753
                 214,            0.022977,           0.0093362,          0.00063146,             0.95448,             0.88617,             0.95316,             0.64996,            0.026756,           0.0084089,           0.0036749,           0.0047283,           0.0047283,           0.0047283
                 215,            0.021187,           0.0088336,          0.00053195,             0.96141,             0.90386,             0.95113,             0.62685,            0.026305,           0.0084142,           0.0037411,           0.0047035,           0.0047035,           0.0047035
                 216,            0.024281,            0.010472,          0.00080693,             0.90603,             0.91775,             0.94402,             0.64708,            0.025754,           0.0085487,           0.0037952,           0.0046788,           0.0046788,           0.0046788
                 217,            0.021795,           0.0099311,          0.00059855,             0.90121,              0.9188,             0.94217,              0.6221,            0.026301,            0.008796,           0.0038323,            0.004654,            0.004654,            0.004654
                 218,            0.021584,            0.010103,          0.00050338,              0.9065,             0.91699,             0.94289,             0.62001,            0.025227,           0.0086422,           0.0038831,           0.0046293,           0.0046293,           0.0046293
                 219,            0.021661,            0.011734,          0.00054703,             0.90337,             0.87456,             0.94287,             0.63425,            0.025589,           0.0086535,           0.0036395,           0.0046045,           0.0046045,           0.0046045
                 220,            0.021955,            0.010227,          0.00052332,              0.9033,              0.8762,              0.9492,             0.64446,            0.026851,           0.0088466,           0.0036596,           0.0045798,           0.0045798,           0.0045798
                 221,            0.021998,              0.0104,          0.00049505,             0.88172,             0.89278,             0.94107,             0.64064,            0.026359,           0.0089005,           0.0033301,            0.004555,            0.004555,            0.004555
                 222,            0.023207,           0.0098281,          0.00093544,              0.8649,             0.91884,             0.94884,             0.63081,            0.026308,            0.009056,           0.0033174,           0.0045303,           0.0045303,           0.0045303
                 223,            0.020736,           0.0097528,           0.0005707,             0.92739,             0.90144,             0.95242,             0.64519,            0.025352,             0.00895,           0.0031918,           0.0045055,           0.0045055,           0.0045055
                 224,            0.021743,           0.0090423,          0.00062606,             0.94907,             0.90583,             0.94721,             0.59428,            0.026333,           0.0086966,           0.0027265,           0.0044808,           0.0044808,           0.0044808
                 225,            0.020674,           0.0094011,           0.0004686,             0.93887,              0.9059,             0.94661,             0.59895,            0.025667,            0.008484,           0.0026091,            0.004456,            0.004456,            0.004456
                 226,            0.021241,           0.0085753,           0.0004464,             0.89711,             0.94422,             0.94414,             0.58849,            0.028147,           0.0085841,           0.0024293,           0.0044313,           0.0044313,           0.0044313
                 227,            0.023665,            0.011224,          0.00047619,             0.95667,             0.89316,             0.94298,             0.59256,            0.025703,           0.0085937,           0.0024847,           0.0044065,           0.0044065,           0.0044065
                 228,            0.023283,            0.011348,          0.00086858,             0.95042,             0.89294,             0.94447,             0.56729,            0.027144,           0.0085738,           0.0025492,           0.0043818,           0.0043818,           0.0043818
                 229,            0.024481,           0.0098111,          0.00046845,             0.88383,             0.94444,             0.94829,             0.61384,            0.027307,           0.0087064,           0.0023572,            0.004357,            0.004357,            0.004357
                 230,            0.020361,            0.010496,          0.00046711,             0.92304,             0.88027,             0.94851,             0.62075,            0.027998,           0.0091016,           0.0025941,           0.0043323,           0.0043323,           0.0043323
                 231,            0.022149,           0.0093325,          0.00052574,             0.94399,             0.89266,             0.95288,             0.64235,            0.027358,           0.0092579,           0.0026426,           0.0043075,           0.0043075,           0.0043075
                 232,            0.021421,           0.0089103,          0.00046726,             0.90747,             0.91885,             0.95956,             0.63774,            0.026588,           0.0092334,            0.002721,           0.0042828,           0.0042828,           0.0042828
                 233,            0.021235,           0.0094134,          0.00059363,             0.91846,             0.90608,             0.95863,             0.64133,            0.026908,           0.0089319,           0.0028008,            0.004258,            0.004258,            0.004258
                 234,            0.020203,           0.0092596,          0.00055578,             0.92917,             0.92037,             0.96079,             0.61638,            0.025893,           0.0087326,           0.0029472,           0.0042333,           0.0042333,           0.0042333
                 235,            0.020924,            0.011452,          0.00062912,             0.87359,             0.93183,             0.95671,             0.61479,            0.027386,           0.0087092,           0.0030108,           0.0042085,           0.0042085,           0.0042085
                 236,            0.022829,            0.010844,          0.00050034,             0.87114,             0.94444,             0.95379,             0.61522,            0.025662,           0.0084584,           0.0032089,           0.0041837,           0.0041837,           0.0041837
                 237,            0.021466,            0.010336,          0.00046147,             0.88646,              0.9188,             0.95067,             0.59199,            0.028346,           0.0084728,           0.0032877,            0.004159,            0.004159,            0.004159
                 238,             0.02379,            0.011219,          0.00056496,              0.8929,             0.94444,             0.95058,              0.5758,              0.0273,           0.0084523,           0.0029823,           0.0041342,           0.0041342,           0.0041342
                 239,             0.01937,           0.0084506,          0.00056382,             0.87716,             0.94089,             0.94491,             0.59174,            0.027208,           0.0085692,           0.0024689,           0.0041095,           0.0041095,           0.0041095
                 240,            0.023443,           0.0094466,          0.00055724,             0.93288,             0.94045,             0.95471,             0.57428,            0.028134,           0.0086869,           0.0021136,           0.0040847,           0.0040847,           0.0040847
                 241,            0.023718,            0.010493,          0.00053263,             0.94228,             0.93689,             0.95636,             0.60459,            0.027213,            0.008766,           0.0020383,             0.00406,             0.00406,             0.00406
                 242,             0.02104,           0.0096666,          0.00047858,             0.93718,             0.86325,             0.94152,              0.6117,             0.02657,           0.0088484,           0.0019214,           0.0040352,           0.0040352,           0.0040352
                 243,             0.02135,           0.0092827,          0.00058801,             0.94124,             0.87018,             0.93462,             0.58927,            0.027704,           0.0088596,           0.0019309,           0.0040105,           0.0040105,           0.0040105
                 244,            0.023144,            0.010341,          0.00056274,              0.9633,             0.87768,             0.95281,             0.59665,             0.02747,           0.0086119,           0.0017999,           0.0039857,           0.0039857,           0.0039857
                 245,            0.024384,            0.011283,          0.00050075,             0.95025,             0.87609,             0.94397,             0.64959,            0.025886,            0.008639,           0.0018408,            0.003961,            0.003961,            0.003961
                 246,            0.022293,           0.0099795,          0.00052033,             0.94961,             0.84643,             0.94138,             0.56673,            0.026932,            0.008614,           0.0017839,           0.0039362,           0.0039362,           0.0039362
                 247,            0.021259,            0.010498,          0.00050223,              0.8991,             0.85354,             0.91144,             0.55986,            0.025705,           0.0084796,           0.0017336,           0.0039115,           0.0039115,           0.0039115
                 248,            0.019797,             0.01048,          0.00049733,             0.96347,             0.88003,             0.94147,              0.6169,            0.025312,           0.0084562,           0.0017356,           0.0038867,           0.0038867,           0.0038867
                 249,            0.021024,            0.010027,          0.00052094,             0.92768,             0.88889,             0.93785,             0.59192,            0.027085,           0.0088244,           0.0017712,            0.003862,            0.003862,            0.003862
                 250,            0.021257,           0.0094249,          0.00051974,             0.85796,             0.88889,             0.92851,             0.60255,            0.025921,           0.0089408,           0.0018245,           0.0038372,           0.0038372,           0.0038372
                 251,            0.022269,           0.0086765,          0.00053753,             0.86093,             0.88889,             0.92136,             0.58857,            0.027171,           0.0092212,           0.0018926,           0.0038125,           0.0038125,           0.0038125
                 252,            0.021474,             0.00986,          0.00072532,             0.85486,             0.88889,             0.90664,             0.61102,            0.025896,           0.0093017,           0.0022799,           0.0037878,           0.0037878,           0.0037878
                 253,             0.01965,           0.0097857,          0.00069693,              0.8522,             0.88758,             0.88552,             0.62996,            0.025594,           0.0094837,           0.0028588,            0.003763,            0.003763,            0.003763
                 254,            0.020426,            0.010033,          0.00050646,             0.86003,             0.87579,             0.89353,             0.61491,            0.025379,           0.0094308,           0.0030676,           0.0037383,           0.0037383,           0.0037383
                 255,            0.019287,           0.0094666,          0.00046712,             0.94472,             0.86275,             0.93012,             0.61084,            0.026471,           0.0092448,           0.0032769,           0.0037135,           0.0037135,           0.0037135
                 256,             0.02014,           0.0090453,          0.00040487,             0.88953,              0.9188,             0.94265,             0.63327,            0.027599,           0.0092668,           0.0036712,           0.0036888,           0.0036888,           0.0036888
                 257,            0.021839,           0.0095216,          0.00046081,             0.92444,             0.91823,             0.95056,             0.65686,            0.026091,           0.0088613,           0.0031754,            0.003664,            0.003664,            0.003664
                 258,             0.02007,            0.010422,          0.00044187,              0.9361,             0.88184,             0.94852,             0.64505,            0.026293,           0.0087049,           0.0029837,           0.0036393,           0.0036393,           0.0036393
                 259,              0.0203,           0.0091132,          0.00058572,             0.93473,             0.87141,             0.95014,             0.65023,            0.026043,            0.008485,           0.0028194,           0.0036145,           0.0036145,           0.0036145
                 260,            0.021482,           0.0087814,          0.00043636,             0.91157,             0.93162,             0.95673,             0.62067,            0.027876,           0.0084765,           0.0028291,           0.0035898,           0.0035898,           0.0035898
                 261,            0.021677,           0.0095863,          0.00086973,             0.93527,              0.9058,             0.95899,             0.65022,            0.027178,           0.0087544,           0.0026292,            0.003565,            0.003565,            0.003565
                 262,            0.019227,            0.010279,          0.00046546,             0.93932,             0.91007,             0.96374,             0.64126,            0.026636,           0.0087639,           0.0028722,           0.0035403,           0.0035403,           0.0035403
                 263,            0.019606,            0.010409,            0.000467,             0.93989,             0.91603,             0.96338,             0.65794,            0.025445,           0.0086835,           0.0029026,           0.0035155,           0.0035155,           0.0035155
                 264,             0.01918,           0.0090529,          0.00044441,             0.94022,             0.92046,             0.95479,             0.63553,            0.026579,           0.0088397,           0.0031946,           0.0034908,           0.0034908,           0.0034908
                 265,            0.021112,           0.0098981,          0.00069229,             0.94083,             0.92198,             0.95344,             0.61222,            0.026817,           0.0091502,           0.0030867,            0.003466,            0.003466,            0.003466
                 266,            0.019734,           0.0094827,          0.00038309,             0.94163,             0.93105,             0.95275,             0.63452,            0.025667,           0.0088588,           0.0030606,           0.0034413,           0.0034413,           0.0034413
                 267,             0.01994,           0.0088909,          0.00037835,             0.88516,             0.94434,             0.95017,             0.60565,            0.026952,           0.0089032,           0.0032338,           0.0034165,           0.0034165,           0.0034165
                 268,            0.021481,           0.0098833,           0.0011116,             0.94185,             0.91826,             0.95078,             0.62216,            0.026252,           0.0088147,           0.0024045,           0.0033918,           0.0033918,           0.0033918
                 269,            0.019301,           0.0087493,          0.00048327,             0.87427,             0.93162,             0.94273,             0.63359,             0.02552,           0.0087476,           0.0014694,            0.003367,            0.003367,            0.003367
                 270,            0.019037,           0.0093251,          0.00051369,             0.86772,             0.93086,             0.95096,             0.64709,            0.025415,            0.008713,           0.0012689,           0.0033423,           0.0033423,           0.0033423
                 271,            0.016596,           0.0082375,          0.00043141,             0.93845,              0.8561,             0.94467,              0.6537,            0.025625,            0.008918,           0.0010418,           0.0033175,           0.0033175,           0.0033175
                 272,             0.01851,           0.0087337,          0.00039727,             0.93964,             0.86191,             0.94795,             0.63554,            0.026476,           0.0091564,           0.0010057,           0.0032928,           0.0032928,           0.0032928
                 273,            0.019488,           0.0085613,          0.00044656,             0.92905,             0.87607,             0.94503,             0.65317,             0.02623,           0.0093768,          0.00096574,            0.003268,            0.003268,            0.003268
                 274,            0.020524,            0.010608,          0.00048829,             0.94704,             0.94444,             0.95991,             0.62426,            0.025441,           0.0084904,          0.00086155,           0.0032433,           0.0032433,           0.0032433
                 275,            0.019051,            0.010005,          0.00045579,             0.94541,             0.93162,             0.95792,             0.63989,            0.025497,           0.0082527,           0.0008987,           0.0032185,           0.0032185,           0.0032185
                 276,            0.018678,           0.0090509,          0.00045063,             0.94489,             0.94424,             0.94813,             0.59811,            0.026418,           0.0083884,          0.00099619,           0.0031938,           0.0031938,           0.0031938
                 277,            0.018394,            0.010207,          0.00041497,             0.93985,             0.94436,             0.94595,             0.61446,            0.026452,           0.0086429,           0.0010844,            0.003169,            0.003169,            0.003169
                 278,            0.018367,           0.0081705,          0.00034428,             0.94251,               0.938,             0.94362,             0.63158,            0.025852,           0.0084503,            0.001078,           0.0031443,           0.0031443,           0.0031443
                 279,            0.019414,           0.0090342,           0.0003341,             0.95173,              0.9262,             0.92663,             0.63208,            0.024342,            0.008136,          0.00085402,           0.0031195,           0.0031195,           0.0031195
                 280,            0.018828,           0.0093774,          0.00035927,             0.91726,              0.9188,             0.92721,             0.61127,            0.024799,           0.0082682,          0.00069925,           0.0030948,           0.0030948,           0.0030948
                 281,            0.018553,           0.0088177,           0.0003333,             0.91872,             0.90603,             0.93301,              0.6301,            0.025167,           0.0084653,          0.00062242,             0.00307,             0.00307,             0.00307
                 282,            0.017741,           0.0081834,           0.0003636,             0.93629,              0.9185,             0.93955,             0.61062,             0.02653,           0.0088534,          0.00058911,           0.0030452,           0.0030452,           0.0030452
                 283,            0.022162,           0.0092004,          0.00040126,             0.95054,             0.91286,              0.9449,             0.63103,            0.026012,           0.0092111,          0.00065111,           0.0030205,           0.0030205,           0.0030205
                 284,            0.019074,           0.0079798,          0.00034095,             0.88718,              0.9188,             0.94066,             0.62829,            0.026361,           0.0095672,          0.00076672,           0.0029957,           0.0029957,           0.0029957
                 285,            0.021117,           0.0087096,          0.00035353,             0.89043,              0.9188,             0.94406,             0.61641,            0.027128,           0.0095678,          0.00067767,            0.002971,            0.002971,            0.002971
                 286,            0.019419,            0.010005,          0.00033436,             0.94498,             0.91848,             0.95019,             0.63049,            0.026771,           0.0094771,          0.00063608,           0.0029462,           0.0029462,           0.0029462
                 287,            0.019317,           0.0098011,          0.00066107,             0.94594,              0.9188,             0.94728,              0.6358,            0.025751,           0.0094492,          0.00061585,           0.0029215,           0.0029215,           0.0029215
                 288,            0.017618,             0.01041,          0.00032834,             0.93352,              0.9188,             0.92999,             0.62632,            0.025105,           0.0092871,           0.0006367,           0.0028967,           0.0028967,           0.0028967
                 289,            0.018337,           0.0094871,          0.00037339,             0.93149,             0.92894,             0.94504,             0.63328,            0.024889,           0.0090832,          0.00091414,            0.002872,            0.002872,            0.002872
                 290,            0.017777,           0.0088145,          0.00032573,             0.86697,             0.94427,             0.94235,             0.62195,            0.024263,           0.0089241,            0.001103,           0.0028472,           0.0028472,           0.0028472
                 291,            0.018181,           0.0085341,          0.00045904,             0.92039,             0.86438,             0.91673,             0.60593,            0.025134,           0.0087397,           0.0012414,           0.0028225,           0.0028225,           0.0028225
                 292,            0.019159,            0.008466,          0.00031052,             0.92074,             0.87607,              0.9184,             0.61706,            0.024303,           0.0084338,           0.0014021,           0.0027977,           0.0027977,           0.0027977
                 293,             0.01979,           0.0084463,          0.00031592,             0.93911,             0.94444,             0.95439,             0.59638,            0.025629,           0.0083044,           0.0015118,            0.002773,            0.002773,            0.002773
                 294,            0.020814,           0.0096709,          0.00033417,             0.92856,             0.93148,             0.95052,              0.5849,            0.025378,           0.0082658,           0.0013327,           0.0027482,           0.0027482,           0.0027482
                 295,            0.018396,           0.0089444,          0.00036294,             0.93271,              0.9188,             0.94741,             0.62525,            0.024388,           0.0081931,           0.0011482,           0.0027235,           0.0027235,           0.0027235
                 296,            0.018199,           0.0089842,          0.00034031,              0.9292,              0.9188,             0.95154,             0.62123,            0.024531,           0.0082271,          0.00099558,           0.0026987,           0.0026987,           0.0026987
                 297,            0.018187,           0.0085749,          0.00037449,             0.96016,             0.89316,              0.9498,             0.61555,            0.024793,           0.0082647,           0.0010408,            0.002674,            0.002674,            0.002674
                 298,            0.017309,           0.0085791,          0.00041697,             0.94888,             0.88034,             0.95117,             0.63285,            0.025123,             0.00852,           0.0009456,           0.0026492,           0.0026492,           0.0026492
                 299,            0.018863,           0.0080854,          0.00033427,             0.93217,             0.89316,              0.9491,             0.62765,             0.02532,           0.0086032,          0.00083881,           0.0026245,           0.0026245,           0.0026245
                 300,             0.01699,           0.0078444,           0.0003154,             0.93156,             0.90598,             0.95129,             0.61664,             0.02598,           0.0086896,          0.00068032,           0.0025997,           0.0025997,           0.0025997
                 301,             0.01833,            0.008753,          0.00030558,             0.85889,              0.9186,             0.94126,             0.64338,            0.025041,           0.0088111,          0.00067469,            0.002575,            0.002575,            0.002575
                 302,            0.018828,           0.0092423,          0.00037171,             0.86463,             0.91701,             0.95219,             0.66796,            0.024578,           0.0087265,          0.00066571,           0.0025503,           0.0025503,           0.0025503
                 303,            0.018774,           0.0074324,          0.00072096,             0.85668,             0.92658,             0.94601,              0.6686,            0.024343,           0.0085766,          0.00066249,           0.0025255,           0.0025255,           0.0025255
                 304,            0.019203,           0.0087957,          0.00036158,             0.93974,             0.85912,              0.9479,             0.64073,            0.024151,           0.0085321,          0.00065874,           0.0025008,           0.0025008,           0.0025008
                 305,             0.01887,           0.0090556,          0.00034949,             0.91447,             0.93142,             0.95009,             0.65311,            0.023822,           0.0084942,          0.00067994,            0.002476,            0.002476,            0.002476
                 306,            0.016957,           0.0094733,          0.00092349,             0.95237,             0.91118,             0.95086,             0.64925,            0.023826,           0.0084927,          0.00077265,           0.0024513,           0.0024513,           0.0024513
                 307,            0.018583,           0.0083141,          0.00036391,             0.93191,             0.91614,             0.92874,              0.6308,             0.02423,           0.0084718,          0.00077501,           0.0024265,           0.0024265,           0.0024265
                 308,            0.019119,           0.0095537,          0.00032762,             0.93637,             0.93144,             0.92716,             0.63575,            0.024266,             0.00834,           0.0009342,           0.0024018,           0.0024018,           0.0024018
                 309,            0.018593,           0.0095191,          0.00034786,              0.9391,             0.90729,             0.93049,             0.64253,            0.024226,           0.0082251,           0.0012063,            0.002377,            0.002377,            0.002377
                 310,            0.018926,           0.0094647,          0.00034425,             0.95518,             0.90563,             0.95176,             0.65788,            0.024033,           0.0081819,           0.0013143,           0.0023523,           0.0023523,           0.0023523
                 311,            0.018526,           0.0091319,          0.00031802,             0.95592,             0.90592,             0.95243,             0.65701,            0.024496,           0.0081612,           0.0010856,           0.0023275,           0.0023275,           0.0023275
                 312,             0.01827,           0.0097987,          0.00035401,             0.95399,             0.90598,             0.94199,             0.64254,            0.024861,           0.0083762,          0.00083954,           0.0023028,           0.0023028,           0.0023028
                 313,            0.018535,           0.0080496,          0.00050751,             0.95233,             0.90598,             0.93579,             0.61803,            0.025001,           0.0084945,          0.00076098,            0.002278,            0.002278,            0.002278
                 314,            0.018777,           0.0097694,          0.00037029,             0.93514,             0.90586,             0.92963,             0.62217,            0.025155,           0.0085466,          0.00066754,           0.0022533,           0.0022533,           0.0022533
                 315,            0.017128,           0.0087027,          0.00034074,              0.9606,             0.90593,             0.93216,             0.63807,            0.025017,           0.0085694,          0.00069383,           0.0022285,           0.0022285,           0.0022285
                 316,            0.015599,           0.0084157,          0.00037407,             0.94403,             0.90598,             0.93323,             0.63459,             0.02454,           0.0084372,          0.00081998,           0.0022038,           0.0022038,           0.0022038
